id,createdAt,updatedAt,kill,victim,distance,weapon,timestamp,idDiscord
451,2025-10-23T18:36:04.088Z,2025-10-23T18:36:04.088Z,😎 P2Kid,😭 Dodôno de Casa,65m,SVD,2025-10-22T02:43:03.328Z,1430385939775098880
452,2025-10-23T18:36:04.089Z,2025-10-23T18:36:04.089Z,😎 P2Kid,😭 Dodôno de Casa,37m,SVD,2025-10-22T02:41:06.294Z,1430385448898789376
453,2025-10-23T18:36:04.090Z,2025-10-23T18:36:04.090Z,😎 P2Kid,😭 BGS BUGSZ1NHO,72m,SVD,2025-10-22T02:41:04.184Z,1430385440049074196
454,2025-10-23T18:36:04.091Z,2025-10-23T18:36:04.091Z,😎 NPC Guard Level 1,😭 Tano,1m,Improvised Crossbow,2025-10-22T02:39:03.796Z,1430384935105069189
455,2025-10-23T18:55:20.802Z,2025-10-23T18:55:20.802Z,😎 NPC Drifter Level 5,😭 BRunoBR,28m,UMP 45,2025-10-23T18:55:03.505Z,1430992940192239760
456,2025-10-23T19:00:21.627Z,2025-10-23T19:00:21.627Z,😎 NPC Guard Level 3,😭 Arathus,6m,M1887,2025-10-23T19:00:03.618Z,1430994198957527131
457,2025-10-23T19:00:21.628Z,2025-10-23T19:00:21.628Z,😎 21,😭 TDB LC,27m,AK47,2025-10-23T18:58:03.606Z,1430993695590711296
458,2025-10-23T19:05:21.171Z,2025-10-23T19:05:21.171Z,😎 NPC Guard Level 3,😭 Arathus,6m,M1887,2025-10-23T19:03:03.699Z,1430994954272112801
459,2025-10-23T19:10:20.747Z,2025-10-23T19:10:20.747Z,😎 P2Kid,😭 TDB LC,12m,AKM,2025-10-23T19:09:03.803Z,1430996464657760419
460,2025-10-23T19:14:49.763Z,2025-10-23T19:14:49.763Z,😎 NPC Guard Level 3,😭 Arathus,23m,M1887,2025-10-23T19:13:04.087Z,1430997472481775626
461,2025-10-23T19:15:50.687Z,2025-10-23T19:15:50.687Z,😎 TDB LC,😭 21,77m,Bleeding,2025-10-23T19:15:04.093Z,1430997975823548426
462,2025-10-23T19:20:50.939Z,2025-10-23T19:20:50.939Z,😎 BRUTÃO,😭 TDB LC,336m,AK47,2025-10-23T19:16:04.125Z,1430998227615879270
463,2025-10-23T19:45:16.397Z,2025-10-23T19:45:16.397Z,😎 Prodd,😭 TDB LC,2m,Block 21,2025-10-23T19:44:04.979Z,1431005277628403744
464,2025-10-23T19:50:46.911Z,2025-10-23T19:50:46.911Z,😎 Rafaa,😭 REI_MERUEM,65m,VSS VZ,2025-10-23T19:47:06.417Z,1431006038634664102
465,2025-10-23T20:20:46.870Z,2025-10-23T20:20:46.870Z,😎 REI_MERUEM,😭 TDB LC,113m,AK47,2025-10-23T20:19:03.073Z,1431014077672591370
466,2025-10-23T20:25:47.358Z,2025-10-23T20:25:47.358Z,😎 TDB LC,😭 PCD Heinks,21m,MK18,2025-10-23T20:25:03.247Z,1431015588351705129
467,2025-10-23T20:35:46.810Z,2025-10-23T20:35:46.810Z,😎 NPC Guard Level 5,😭 Bignaitcha,11m,AS Val,2025-10-23T20:32:03.494Z,1431017350995513485
468,2025-10-23T21:10:47.380Z,2025-10-23T21:10:47.380Z,😎 TDB Emiza,😭 sakizinha,32m,MK18,2025-10-23T21:07:03.987Z,1431026161101701262
469,2025-10-23T21:30:46.715Z,2025-10-23T21:30:46.715Z,😎 B M X,😭 FALOON,23m,SF19,2025-10-23T21:28:05.161Z,1431031450848727224
470,2025-10-23T21:35:46.769Z,2025-10-23T21:35:46.769Z,😎 robertotbt123,😭 REI_MERUEM,26m,MP5 K,2025-10-23T21:35:05.402Z,1431033213467234385
471,2025-10-23T21:40:46.963Z,2025-10-23T21:40:46.963Z,😎 NPC Drifter Level 2,😭 Cap_Insano,12m,Improvised Handgun,2025-10-23T21:36:05.910Z,1431033467256180756
472,2025-10-23T21:40:46.964Z,2025-10-23T21:40:46.964Z,😎 BRUTÃO,😭 TDB Wilso Waldo,71m,Default__Weapon_AT4_HEAT_C,2025-10-23T21:36:05.522Z,1431033465628921939
473,2025-10-23T21:40:46.964Z,2025-10-23T21:40:46.964Z,😎 BRUTÃO,😭 TDB La Vendetta 2,70m,Default__Weapon_AT4_HEAT_C,2025-10-23T21:36:03.336Z,1431033456460038306
474,2025-10-23T21:55:46.773Z,2025-10-23T21:55:46.773Z,😎 TDB Bibakillbr,😭 FALOON,74m,MP5_SD,2025-10-23T21:51:02.764Z,1431037228934496259
475,2025-10-23T22:00:46.714Z,2025-10-23T22:00:46.714Z,😎 TDBfantasma,😭 TDB Emiza,10m,SCAR DMR,2025-10-23T21:57:03.039Z,1431038740037632021
476,2025-10-23T22:05:46.853Z,2025-10-23T22:05:46.853Z,😎 Carrale,😭 MarcosTHS,0m,Improvised Mine,2025-10-23T22:04:03.242Z,1431040502496628841
477,2025-10-23T22:10:46.813Z,2025-10-23T22:10:46.813Z,😎 TDB Emiza,😭 Carrale,154m,AK47 Engraved,2025-10-23T22:10:07.710Z,1431042031186350215
478,2025-10-23T22:10:46.814Z,2025-10-23T22:10:46.814Z,😎 Sabugador,😭 TDB Bibakillbr,4m,AK47,2025-10-23T22:10:06.508Z,1431042026144534759
479,2025-10-23T22:10:46.815Z,2025-10-23T22:10:46.815Z,😎 TDB Sensei,😭 B M X,52m,AKM,2025-10-23T22:10:03.507Z,1431042013557686354
480,2025-10-23T22:10:46.816Z,2025-10-23T22:10:46.816Z,😎 TDB Bibakillbr,😭 P2Kid,18m,MP5_SD,2025-10-23T22:09:12.926Z,1431041801405337704
481,2025-10-23T22:10:46.817Z,2025-10-23T22:10:46.817Z,😎 P2Kid,😭 TDB La Vendetta 2,125m,SVD,2025-10-23T22:09:10.745Z,1431041792257560709
482,2025-10-23T22:10:46.818Z,2025-10-23T22:10:46.818Z,😎 NPC Drifter Level 3,😭 Malvadao,31m,M1887,2025-10-23T22:09:09.122Z,1431041785450467444
483,2025-10-23T22:10:46.818Z,2025-10-23T22:10:46.818Z,😎 TDB La Vendetta 2,😭 BRUTÃO,86m,AK47,2025-10-23T22:09:07.686Z,1431041779427311626
484,2025-10-23T22:10:46.819Z,2025-10-23T22:10:46.819Z,😎 TDB La Vendetta 2,😭 Carrale,75m,AK47,2025-10-23T22:09:06.388Z,1431041773983105027
485,2025-10-23T22:10:46.819Z,2025-10-23T22:10:46.819Z,😎 TDBfantasma,😭 Dgó,115m,AKM,2025-10-23T22:09:04.801Z,1431041767326613667
486,2025-10-23T22:10:46.820Z,2025-10-23T22:10:46.820Z,😎 TDB La Vendetta 2,😭 Lubi,107m,AK47,2025-10-23T22:09:03.445Z,1431041761639399445
487,2025-10-23T22:10:46.821Z,2025-10-23T22:10:46.821Z,😎 TDB Wilso Waldo,😭 TDB La Vendetta 2,2m,AKM,2025-10-23T22:07:07.747Z,1431041276366688426
488,2025-10-23T22:15:46.810Z,2025-10-23T22:15:46.810Z,😎 TDB Sensei,😭 21,61m,Pipe Bomb,2025-10-23T22:15:06.631Z,1431043284951634000
489,2025-10-23T22:15:46.811Z,2025-10-23T22:15:46.811Z,😎 Sabugador,😭 InimigoDoCarrale,98m,SCAR DMR,2025-10-23T22:15:03.611Z,1431043272285093938
490,2025-10-23T22:15:46.812Z,2025-10-23T22:15:46.812Z,😎 Sabugador,😭 TDB Emiza,125m,SCAR DMR,2025-10-23T22:14:06.838Z,1431043034161877032
491,2025-10-23T22:15:46.813Z,2025-10-23T22:15:46.813Z,😎 TDB La Vendetta 2,😭 BRUTÃO,113m,AKM,2025-10-23T22:14:06.803Z,1431043034014941315
492,2025-10-23T22:15:46.814Z,2025-10-23T22:15:46.814Z,😎 TDB La Vendetta 2,😭 Mewtwo,101m,AKM,2025-10-23T22:14:06.620Z,1431043033247518860
493,2025-10-23T22:15:46.815Z,2025-10-23T22:15:46.815Z,😎 TDB Wilso Waldo,😭 Malvadao,0m,Improvised Mine,2025-10-23T22:14:03.846Z,1431043021612257341
494,2025-10-23T22:15:46.816Z,2025-10-23T22:15:46.816Z,😎 TDB Sensei,😭 Malvadao,28m,AKM,2025-10-23T22:13:06.533Z,1431042781224112199
495,2025-10-23T22:15:46.817Z,2025-10-23T22:15:46.817Z,😎 TDB Sensei,😭 Dgó,66m,Pipe Bomb,2025-10-23T22:13:03.541Z,1431042768674750506
496,2025-10-23T22:15:46.818Z,2025-10-23T22:15:46.818Z,😎 TDB Sensei,😭 21,72m,Pipe Bomb,2025-10-23T22:12:09.261Z,1431042541008191622
497,2025-10-23T22:15:46.819Z,2025-10-23T22:15:46.819Z,😎 TDB Wilso Waldo,😭 Mewtwo,62m,Pipe Bomb,2025-10-23T22:12:06.761Z,1431042530522169445
498,2025-10-23T22:15:46.820Z,2025-10-23T22:15:46.820Z,😎 P2Kid,😭 TDB Bibakillbr,112m,SVD,2025-10-23T22:12:06.483Z,1431042529356419103
499,2025-10-23T22:15:46.821Z,2025-10-23T22:15:46.821Z,😎 TDBfantasma,😭 Dgó,101m,AKM,2025-10-23T22:12:04.982Z,1431042523060633723
500,2025-10-23T22:15:46.821Z,2025-10-23T22:15:46.821Z,😎 TDB Wilso Waldo,😭 B M X,0m,Stake Pit,2025-10-23T22:12:03.500Z,1431042516844548277
501,2025-10-23T22:15:46.823Z,2025-10-23T22:15:46.823Z,😎 Dgó,😭 TDB Emiza,128m,AK47 Engraved,2025-10-23T22:11:03.531Z,1431042265316458616
502,2025-10-23T22:20:46.772Z,2025-10-23T22:20:46.772Z,😎 Carrale,😭 TDB La Vendetta 2,123m,AK47 Engraved,2025-10-23T22:20:07.086Z,1431044545151238155
503,2025-10-23T22:20:46.773Z,2025-10-23T22:20:46.773Z,😎 TDB Wilso Waldo,😭 Malvadao,0m,Improvised Mine,2025-10-23T22:20:06.788Z,1431044543901339689
504,2025-10-23T22:20:46.773Z,2025-10-23T22:20:46.773Z,😎 Dgó,😭 TDB Emiza,82m,SCAR DMR,2025-10-23T22:20:03.778Z,1431044531276742668
505,2025-10-23T22:20:46.774Z,2025-10-23T22:20:46.774Z,😎 TDB Wilso Waldo,😭 Sabugador,0m,Improvised Mine,2025-10-23T22:19:07.190Z,1431044293929468096
506,2025-10-23T22:20:46.775Z,2025-10-23T22:20:46.775Z,😎 TDBfantasma,😭 MarcosTHS,120m,Bleeding,2025-10-23T22:19:07.005Z,1431044293153394742
507,2025-10-23T22:20:46.776Z,2025-10-23T22:20:46.776Z,😎 MarcosTHS,😭 TDB Bibakillbr,134m,AK47 Engraved,2025-10-23T22:19:06.709Z,1431044291911876761
508,2025-10-23T22:20:46.776Z,2025-10-23T22:20:46.776Z,😎 TDB Wilso Waldo,😭 P2Kid,137m,M82A1 Desert,2025-10-23T22:19:03.763Z,1431044279555461253
509,2025-10-23T22:20:46.777Z,2025-10-23T22:20:46.777Z,😎 TDB Wilso Waldo,😭 21,0m,Small Anti-Personnel Mine,2025-10-23T22:18:06.720Z,1431044040299905155
510,2025-10-23T22:20:46.777Z,2025-10-23T22:20:46.777Z,😎 TDB Wilso Waldo,😭 B M X,0m,Small Anti-Personnel Mine,2025-10-23T22:18:04.940Z,1431044032834044006
511,2025-10-23T22:20:46.778Z,2025-10-23T22:20:46.778Z,😎 MarcosTHS,😭 TDB Bibakillbr,114m,AK47 Engraved,2025-10-23T22:18:03.699Z,1431044027628781672
512,2025-10-23T22:20:46.780Z,2025-10-23T22:20:46.780Z,😎 P2Kid,😭 TDB La Vendetta 2,130m,SVD,2025-10-23T22:17:05.772Z,1431043784665469070
513,2025-10-23T22:20:46.780Z,2025-10-23T22:20:46.780Z,😎 TDB Emiza,😭 Dgó,100m,VHS BG,2025-10-23T22:17:05.556Z,1431043783759499394
514,2025-10-23T22:20:46.781Z,2025-10-23T22:20:46.781Z,😎 MarcosTHS,😭 TDB LC,132m,AK47 Engraved,2025-10-23T22:17:05.339Z,1431043782849073333
515,2025-10-23T22:20:46.782Z,2025-10-23T22:20:46.782Z,😎 TDB Bibakillbr,😭 Malvadao,27m,AKM,2025-10-23T22:17:05.086Z,1431043781788172408
516,2025-10-23T22:20:46.782Z,2025-10-23T22:20:46.782Z,😎 P2Kid,😭 TDBfantasma,134m,SVD,2025-10-23T22:17:03.669Z,1431043775844716736
517,2025-10-23T22:20:46.783Z,2025-10-23T22:20:46.783Z,😎 TDB Emiza,😭 Sabugador,75m,AK47 Engraved,2025-10-23T22:16:11.062Z,1431043555194835099
518,2025-10-23T22:20:46.783Z,2025-10-23T22:20:46.783Z,😎 NPC Guard Level 4,😭 VcJaEra,1m,Desert Eagle .50,2025-10-23T22:16:10.855Z,1431043554326610010
519,2025-10-23T22:20:46.784Z,2025-10-23T22:20:46.784Z,😎 TDB Emiza,😭 21,91m,VHS BG,2025-10-23T22:16:06.856Z,1431043537553850449
520,2025-10-23T22:20:46.785Z,2025-10-23T22:20:46.785Z,😎 TDB Wilso Waldo,😭 B M X,0m,Improvised Mine,2025-10-23T22:16:06.790Z,1431043537276899419
521,2025-10-23T22:20:46.785Z,2025-10-23T22:20:46.785Z,😎 TDB La Vendetta 2,😭 Mewtwo,54m,AKM,2025-10-23T22:16:06.571Z,1431043536358211616
522,2025-10-23T22:20:46.786Z,2025-10-23T22:20:46.786Z,😎 MarcosTHS,😭 TDB La Vendetta 2,118m,AK47 Engraved,2025-10-23T22:16:03.652Z,1431043524115304448
523,2025-10-23T22:25:46.846Z,2025-10-23T22:25:46.846Z,😎 B M X,😭 TDB Sensei,44m,AK47 Engraved,2025-10-23T22:25:03.929Z,1431045790201286749
524,2025-10-23T22:25:46.847Z,2025-10-23T22:25:46.847Z,😎 P2Kid,😭 TDB Bibakillbr,82m,SVD,2025-10-23T22:24:05.767Z,1431045546251915365
525,2025-10-23T22:25:46.848Z,2025-10-23T22:25:46.848Z,😎 TDBfantasma,😭 Malvadao,73m,Improvised Grenade Launcher,2025-10-23T22:24:03.835Z,1431045538148520000
526,2025-10-23T22:25:46.848Z,2025-10-23T22:25:46.848Z,😎 TDB LC,😭 Sabugador,71m,Bleeding,2025-10-23T22:23:07.238Z,1431045300763623617
527,2025-10-23T22:25:46.849Z,2025-10-23T22:25:46.849Z,😎 Sabugador,😭 TDB LC,70m,AK47,2025-10-23T22:23:07.073Z,1431045300071698584
528,2025-10-23T22:25:46.850Z,2025-10-23T22:25:46.850Z,😎 TDB Emiza,😭 Mewtwo,57m,VHS BG,2025-10-23T22:23:07.030Z,1431045299891343371
529,2025-10-23T22:25:46.850Z,2025-10-23T22:25:46.850Z,😎 B M X,😭 TDB Bibakillbr,71m,AK47 Engraved,2025-10-23T22:23:06.853Z,1431045299148947578
530,2025-10-23T22:25:46.851Z,2025-10-23T22:25:46.851Z,😎 TDBfantasma,😭 Dgó,112m,Improvised Grenade Launcher,2025-10-23T22:23:03.869Z,1431045286633017375
531,2025-10-23T22:25:46.853Z,2025-10-23T22:25:46.853Z,😎 TDB LC,😭 21,10m,Pipe Bomb,2025-10-23T22:22:03.863Z,1431045034949611671
532,2025-10-23T22:25:46.854Z,2025-10-23T22:25:46.854Z,😎 TDB Bibakillbr,😭 Dgó,70m,AKM,2025-10-23T22:21:03.789Z,1431044782981120051
533,2025-10-23T22:30:46.765Z,2025-10-23T22:30:46.765Z,😎 TDB Sensei,😭 Baguncinha,131m,AK47,2025-10-23T22:30:04.050Z,1431047048999862293
534,2025-10-23T22:30:46.766Z,2025-10-23T22:30:46.766Z,😎 TDB Emiza,😭 P2Kid,115m,AK47,2025-10-23T22:29:07.282Z,1431046810897481809
535,2025-10-23T22:30:46.766Z,2025-10-23T22:30:46.766Z,😎 TDB Sensei,😭 BRUTÃO,56m,AK47,2025-10-23T22:29:07.035Z,1431046809861623899
536,2025-10-23T22:30:46.767Z,2025-10-23T22:30:46.767Z,😎 TDBfantasma,😭 Dgó,125m,M82A1 Desert,2025-10-23T22:29:04.086Z,1431046797492752445
537,2025-10-23T22:30:46.768Z,2025-10-23T22:30:46.768Z,😎 Dgó,😭 TDB Bibakillbr,117m,M1 Garand,2025-10-23T22:28:07.022Z,1431046558148857886
538,2025-10-23T22:30:46.768Z,2025-10-23T22:30:46.768Z,😎 TDB Bibakillbr,😭 B M X,19m,AKM,2025-10-23T22:28:03.925Z,1431046545158963294
539,2025-10-23T22:30:46.769Z,2025-10-23T22:30:46.769Z,😎 TDB Bibakillbr,😭 P2Kid,105m,AK47 Engraved,2025-10-23T22:27:07.241Z,1431046307409035296
540,2025-10-23T22:30:46.769Z,2025-10-23T22:30:46.769Z,😎 TDB Wilso Waldo,😭 MarcosTHS,0m,Improvised Mine,2025-10-23T22:27:07.238Z,1431046307396583544
541,2025-10-23T22:30:46.770Z,2025-10-23T22:30:46.770Z,😎 P2Kid,😭 TDB LC,100m,SVD,2025-10-23T22:27:07.034Z,1431046306540949594
542,2025-10-23T22:30:46.771Z,2025-10-23T22:30:46.771Z,😎 Sabugador,😭 TDB Emiza,519m,M82A1,2025-10-23T22:27:03.973Z,1431046293702316132
543,2025-10-23T22:35:46.728Z,2025-10-23T22:35:46.728Z,😎 Sabugador,😭 TDB Emiza,113m,M82A1,2025-10-23T22:35:16.034Z,1431048357555470358
544,2025-10-23T22:35:46.728Z,2025-10-23T22:35:46.728Z,😎 Sabugador,😭 TDBfantasma,113m,M82A1,2025-10-23T22:35:15.790Z,1431048356532326503
545,2025-10-23T22:35:46.730Z,2025-10-23T22:35:46.730Z,😎 NPC Guard Level 5,😭 AlexisTexas,2m,UMP 45,2025-10-23T22:35:11.822Z,1431048339889324227
546,2025-10-23T22:35:46.731Z,2025-10-23T22:35:46.731Z,😎 TDB Wilso Waldo,😭 Dgó,0m,Improvised Mine,2025-10-23T22:35:11.723Z,1431048339473956866
547,2025-10-23T22:35:46.731Z,2025-10-23T22:35:46.731Z,😎 21,😭 TDB LC,9m,MK18,2025-10-23T22:35:07.530Z,1431048321887375460
548,2025-10-23T22:35:46.732Z,2025-10-23T22:35:46.732Z,😎 TDBfantasma,😭 21,17m,AKM,2025-10-23T22:35:07.527Z,1431048321874792611
549,2025-10-23T22:35:46.733Z,2025-10-23T22:35:46.733Z,😎 TDB LC,😭 MarcosTHS,5m,AKM,2025-10-23T22:35:07.444Z,1431048321526661250
550,2025-10-23T22:35:46.735Z,2025-10-23T22:35:46.735Z,😎 Dgó,😭 TDB La Vendetta 2,10m,MK18,2025-10-23T22:35:07.264Z,1431048320771424378
551,2025-10-23T22:35:46.736Z,2025-10-23T22:35:46.736Z,😎 TDBfantasma,😭 Baguncinha,145m,M82A1 Desert,2025-10-23T22:35:04.212Z,1431048307970674888
552,2025-10-23T22:35:46.737Z,2025-10-23T22:35:46.737Z,😎 P2Kid,😭 TDB Sensei,107m,M1 Garand,2025-10-23T22:34:05.523Z,1431048061811036181
553,2025-10-23T22:35:46.738Z,2025-10-23T22:35:46.738Z,😎 P2Kid,😭 TDB Wilso Waldo,110m,M1 Garand,2025-10-23T22:34:05.369Z,1431048061165113374
554,2025-10-23T22:35:46.738Z,2025-10-23T22:35:46.738Z,😎 TDBfantasma,😭 Malvadao,104m,M82A1 Desert,2025-10-23T22:34:04.174Z,1431048056153051146
555,2025-10-23T22:35:46.739Z,2025-10-23T22:35:46.739Z,😎 Boto Cor De BOSTA,😭 21,556m,AWP,2025-10-23T22:33:10.174Z,1431047829660631114
556,2025-10-23T22:35:46.740Z,2025-10-23T22:35:46.740Z,😎 TDB Wilso Waldo,😭 B M X,0m,Improvised Mine,2025-10-23T22:33:10.027Z,1431047829044068415
557,2025-10-23T22:35:46.740Z,2025-10-23T22:35:46.740Z,😎 TDB Wilso Waldo,😭 BRUTÃO,33m,AK47 Engraved,2025-10-23T22:33:09.829Z,1431047828213596322
558,2025-10-23T22:35:46.741Z,2025-10-23T22:35:46.741Z,😎 BRUTÃO,😭 TDB Bibakillbr,67m,MK18,2025-10-23T22:33:07.372Z,1431047817907933204
559,2025-10-23T22:35:46.742Z,2025-10-23T22:35:46.742Z,😎 21,😭 TDB La Vendetta 2,9m,MK18,2025-10-23T22:33:07.149Z,1431047816972730398
560,2025-10-23T22:35:46.742Z,2025-10-23T22:35:46.742Z,😎 TDB La Vendetta 2,😭 Mewtwo,64m,AKM,2025-10-23T22:33:05.571Z,1431047810353991681
561,2025-10-23T22:35:46.743Z,2025-10-23T22:35:46.743Z,😎 TDB Wilso Waldo,😭 Dgó,0m,Small Anti-Personnel Mine,2025-10-23T22:33:04.152Z,1431047804402536478
562,2025-10-23T22:35:46.743Z,2025-10-23T22:35:46.743Z,😎 TDB Wilso Waldo,😭 Baguncinha,0m,Improvised Mine,2025-10-23T22:32:06.400Z,1431047562172956742
563,2025-10-23T22:35:46.744Z,2025-10-23T22:35:46.744Z,😎 TDB Bibakillbr,😭 B M X,31m,M82A1 Snow,2025-10-23T22:32:04.138Z,1431047552685576314
564,2025-10-23T22:35:46.745Z,2025-10-23T22:35:46.745Z,😎 TDB Sensei,😭 Mewtwo,56m,Pipe Bomb,2025-10-23T22:31:07.119Z,1431047313530421278
565,2025-10-23T22:35:46.745Z,2025-10-23T22:35:46.745Z,😎 Sabugador,😭 TDB Emiza,371m,M82A1,2025-10-23T22:31:04.077Z,1431047300771479553
566,2025-10-23T22:40:47.219Z,2025-10-23T22:40:47.219Z,😎 TDB LC,😭 B M X,16m,AK47 Engraved,2025-10-23T22:39:07.515Z,1431049328457285758
567,2025-10-23T22:40:47.220Z,2025-10-23T22:40:47.220Z,😎 TDBfantasma,😭 21,102m,AKM,2025-10-23T22:39:07.487Z,1431049328339718279
568,2025-10-23T22:40:47.221Z,2025-10-23T22:40:47.221Z,😎 TDB Sensei,😭 Dgó,56m,AK47,2025-10-23T22:39:07.339Z,1431049327719092224
569,2025-10-23T22:40:47.222Z,2025-10-23T22:40:47.222Z,😎 TDB La Vendetta 2,😭 Mewtwo,67m,AKM,2025-10-23T22:39:04.308Z,1431049315006156871
570,2025-10-23T22:40:47.222Z,2025-10-23T22:40:47.222Z,😎 TDB Wilso Waldo,😭 Malvadao,0m,Improvised Mine,2025-10-23T22:38:07.671Z,1431049077453230192
571,2025-10-23T22:40:47.223Z,2025-10-23T22:40:47.223Z,😎 Boto Cor De BOSTA,😭 TDB Bibakillbr,564m,AWP,2025-10-23T22:38:07.547Z,1431049076933394526
572,2025-10-23T22:40:47.223Z,2025-10-23T22:40:47.223Z,😎 TDB Wilso Waldo,😭 Baguncinha,15m,AK15,2025-10-23T22:38:07.493Z,1431049076706771035
573,2025-10-23T22:40:47.224Z,2025-10-23T22:40:47.224Z,😎 TDB Wilso Waldo,😭 Sabugador,0m,Improvised Mine,2025-10-23T22:38:07.266Z,1431049075754795049
574,2025-10-23T22:40:47.225Z,2025-10-23T22:40:47.225Z,😎 TDB La Vendetta 2,😭 P2Kid,115m,AKM,2025-10-23T22:38:04.275Z,1431049063209635851
575,2025-10-23T22:40:47.226Z,2025-10-23T22:40:47.226Z,😎 Sabugador,😭 TDBfantasma,112m,M82A1,2025-10-23T22:37:06.836Z,1431048822292742204
576,2025-10-23T22:40:47.226Z,2025-10-23T22:40:47.226Z,😎 TDB Sensei,😭 Malvadao,29m,Pipe Bomb,2025-10-23T22:37:04.265Z,1431048811509190676
577,2025-10-23T22:40:47.228Z,2025-10-23T22:40:47.228Z,😎 Malvadao,😭 TDB LC,13m,M1 Garand,2025-10-23T22:36:15.733Z,1431048607951355988
578,2025-10-23T22:40:47.230Z,2025-10-23T22:40:47.230Z,😎 TDB LC,😭 P2Kid,92m,AKM,2025-10-23T22:36:11.675Z,1431048590930874388
579,2025-10-23T22:40:47.231Z,2025-10-23T22:40:47.231Z,😎 TDB LC,😭 Dgó,68m,AKM,2025-10-23T22:36:11.530Z,1431048590322700430
580,2025-10-23T22:40:47.232Z,2025-10-23T22:40:47.232Z,😎 NPC Guard Level 3,😭 PCD Heinks,12m,M1887,2025-10-23T22:36:11.472Z,1431048590079295540
581,2025-10-23T22:40:47.233Z,2025-10-23T22:40:47.233Z,😎 P2Kid,😭 TDB Bibakillbr,98m,M1 Garand,2025-10-23T22:36:07.374Z,1431048572891037798
582,2025-10-23T22:40:47.235Z,2025-10-23T22:40:47.235Z,😎 TDB Bibakillbr,😭 Carrale,10m,AKM,2025-10-23T22:36:07.313Z,1431048572635447407
583,2025-10-23T22:40:47.237Z,2025-10-23T22:40:47.237Z,😎 TDB Bibakillbr,😭 B M X,11m,AKM,2025-10-23T22:36:07.216Z,1431048572228599838
584,2025-10-23T22:40:47.242Z,2025-10-23T22:40:47.242Z,😎 TDB Bibakillbr,😭 Mewtwo,14m,M82A1 Snow,2025-10-23T22:36:04.120Z,1431048559242772541
585,2025-10-23T22:45:46.741Z,2025-10-23T22:45:46.741Z,😎 TDBfantasma,😭 21,99m,M82A1 Desert,2025-10-23T22:45:04.871Z,1431050827317117091
586,2025-10-23T22:45:46.742Z,2025-10-23T22:45:46.742Z,😎 B M X,😭 TDB Emiza,40m,AK47,2025-10-23T22:45:04.703Z,1431050826612211814
587,2025-10-23T22:45:46.742Z,2025-10-23T22:45:46.742Z,😎 Mewtwo,😭 TDB La Vendetta 2,110m,AK47,2025-10-23T22:45:04.502Z,1431050825769156712
588,2025-10-23T22:45:46.744Z,2025-10-23T22:45:46.744Z,😎 21,😭 TDB LC,24m,AK47 Engraved,2025-10-23T22:45:02.494Z,1431050817347256484
589,2025-10-23T22:45:46.746Z,2025-10-23T22:45:46.746Z,😎 TDB LC,😭 Dgó,14m,AK15,2025-10-23T22:44:07.504Z,1431050586702483536
590,2025-10-23T22:45:46.747Z,2025-10-23T22:45:46.747Z,😎 TDB La Vendetta 2,😭 P2Kid,116m,Bleeding,2025-10-23T22:44:04.479Z,1431050574014578739
591,2025-10-23T22:45:46.747Z,2025-10-23T22:45:46.747Z,😎 TDB Sensei,😭 MarcosTHS,66m,Pipe Bomb,2025-10-23T22:43:07.464Z,1431050334876467292
592,2025-10-23T22:45:46.748Z,2025-10-23T22:45:46.748Z,😎 TDB La Vendetta 2,😭 BRUTÃO,115m,M1 Garand,2025-10-23T22:43:04.365Z,1431050321878188164
593,2025-10-23T22:45:46.748Z,2025-10-23T22:45:46.748Z,😎 InimigoDoCarrale,😭 Baguncinha,19m,AKM,2025-10-23T22:42:06.905Z,1431050080873353338
594,2025-10-23T22:45:46.749Z,2025-10-23T22:45:46.749Z,😎 TDB Emiza,😭 P2Kid,62m,AKM,2025-10-23T22:42:06.670Z,1431050079887949946
595,2025-10-23T22:45:46.750Z,2025-10-23T22:45:46.750Z,😎 AMBULANCIA o Retorno,😭 Lubi,190m,AKM,2025-10-23T22:42:04.430Z,1431050070492446901
596,2025-10-23T22:45:46.750Z,2025-10-23T22:45:46.750Z,😎 TDB Wilso Waldo,😭 TDB Bibakillbr,6m,AK15,2025-10-23T22:41:08.010Z,1431049833849946253
597,2025-10-23T22:45:46.751Z,2025-10-23T22:45:46.751Z,😎 TDBfantasma,😭 Sabugador,122m,M82A1 Desert,2025-10-23T22:41:07.835Z,1431049833116078250
598,2025-10-23T22:45:46.751Z,2025-10-23T22:45:46.751Z,😎 TDB LC,😭 Malvadao,12m,AK47 Engraved,2025-10-23T22:41:07.806Z,1431049832994312202
599,2025-10-23T22:45:46.752Z,2025-10-23T22:45:46.752Z,😎 21,😭 TDB LC,13m,AK47,2025-10-23T22:41:07.746Z,1431049832742518978
600,2025-10-23T22:45:46.752Z,2025-10-23T22:45:46.752Z,😎 Chineisinho,😭 Carrale,0m,Anti-Personnel Mine,2025-10-23T22:41:07.421Z,1431049831379370117
601,2025-10-23T22:45:46.753Z,2025-10-23T22:45:46.753Z,😎 Boto Cor De BOSTA,😭 TDB La Vendetta 2,561m,AWP,2025-10-23T22:41:04.409Z,1431049818746392739
